idpif,superficie_arbolada,superficie_no_arbolada,Fecha,Longitud,Latitud,INCENDIO,Altitud,Pendiente,Orientacion,NDVI,LandCover,Temp_C,Lluvia_mm,Viento_U
956957,0.0,0.5,2003-06-06,-1.3842491977492577,39.28065340684697,1,724.0,1.5811388300841898,18.43494882292201,2.773e-05,7.0,16.324121093750023,5.737930536270142,-1.7569122314453125
956959,0.15,0.0,2003-06-11,-2.016789619667516,38.7446446862827,1,934.0,1.5811388300841898,108.43494882292202,3.34e-05,7.0,19.029443359375023,0.011670589628920425,-1.0010986328125
956961,0.0,0.05,2003-06-12,-1.703182260728323,39.15327822099348,1,644.0,3.0413812651491097,279.4623222080256,3.117e-05,10.0,20.316064453125023,0.28392672538757324,-2.641815185546875
956962,0.0,0.05,2003-06-12,-1.53171664752305,39.25966641902347,1,699.0,2.692582403567252,68.19859051364818,2.482e-05,12.0,19.370751953125023,0.17938017845153809,-2.208221435546875
956963,0.0,0.02,2003-06-14,-1.025141038827449,38.78508674034335,1,846.0,2.0615528128088303,75.96375653207353,4.883e-05,7.0,20.475244140625023,0.0,1.151031494140625
956968,2.0,0.0,2003-06-19,-2.319504193492833,38.71898907717487,1,1132.0,1.4142135623730951,45.0,3.8070000000000007e-05,7.0,18.204736328125023,0.0004261731874066754,-1.318267822265625
956974,0.0,0.04,2003-06-23,-1.5448715860579445,39.36603587897072,1,749.0,8.631338250816034,100.00797980144135,3.7330000000000003e-05,7.0,20.210107421875023,0.000852346317969932,-1.89581298828125
956975,0.0,1.0,2003-06-24,-2.629447331684712,38.51668611976219,1,863.0,2.692582403567252,291.8014094863518,2.956e-05,9.0,22.058618164062523,0.7426440715789795,-0.456695556640625
956980,0.02,0.0,2003-07-01,-2.4030415383410886,38.411994832756825,1,1430.0,11.853269591129697,297.64597536373867,4.232e-05,10.0,16.899072265625023,0.0008636426400698838,3.2309112548828125
956981,0.04,0.0,2003-07-02,-1.5419535420946378,39.36681026697765,1,760.0,8.902246907382429,128.15722658736905,4.304e-05,7.0,19.753320312500023,0.0,2.32171630859375
956982,0.9,0.0,2003-07-07,-1.6865881570303751,39.14884835589552,1,635.0,3.640054944640259,74.05460409907715,3.513e-05,10.0,20.593164062500023,0.0316191217279993,-1.831695556640625
956984,0.02,0.01,2003-07-10,-1.486037475089769,38.65845151917884,1,702.0,1.118033988749895,296.565051177078,2.1400000000000002e-05,7.0,21.602441406250023,0.0,-2.2111968994140625
956986,152.0,457.0,2003-07-11,-1.5451381806616098,38.408116439782766,1,514.0,3.3541019662496847,333.434948822922,4.8200000000000006e-05,7.0,22.639062500000023,0.0,-1.20440673828125
956988,0.0,1.0,2003-07-11,-1.4357247649504514,39.28584358042187,1,707.0,1.0,270.0,1.6550000000000002e-05,7.0,21.810937500000023,0.0,-2.09307861328125
956989,0.0,0.01,2003-07-14,-2.5437129254053814,39.28461856578723,1,705.0,0.5,0.0,2.102e-05,12.0,25.323876953125023,0.0029653310775756836,-0.15478515625
